FIR_ID,FIR_Number,Station_ID,District,Incident_Date,FIR_Date,Crime_Head,Crime_Subhead,BNS_Sections,Latitude,Longitude,Complainant_ID,Victim_ID,Accused_ID,Investigating_Officer,Status
FIR202500675,FIR/0675/2025,PS0105,Bengaluru Rural,2025-03-06 14:42,2025-03-06 19:42,Robbery,Highway Robbery,BNS 309(4),13.172489,77.658744,P005903,P001487,P009931,SI Ganesh Rao,Chargesheeted
FIR202500652,FIR/0652/2025,PS0121,Bengaluru Urban,2025-03-04 11:00,2025-03-06 20:00,NDPS,Drug Trafficking,NDPS Act Sec 20(b),13.090191,77.483362,P002739,P001705,P000823,PI Ramesh Gowda,Untraced
FIR202500676,FIR/0676/2025,PS0152,Bengaluru Urban,2025-03-06 16:28,2025-03-06 20:28,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.017905,77.398089,P005590,P006109,P005219,PI Harish Naik,Chargesheeted
FIR202500673,FIR/0673/2025,PS0159,Bidar,2025-03-06 12:56,2025-03-06 23:56,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",18.049023,77.499504,P000486,P006055,P005266,PI Lakshmi Devi,Chargesheeted
FIR202500662,FIR/0662/2025,PS0084,Bengaluru Rural,2025-03-05 14:32,2025-03-07 02:32,Robbery,Highway Robbery,BNS 309(4),13.184823,77.551898,P008783,P006973,P004530,SI Ravi Kumar,Under Investigation
FIR202500647,FIR/0647/2025,PS0012,Bagalkote,2025-03-04 00:49,2025-03-07 05:49,Robbery,Highway Robbery,BNS 309(4),16.291654,75.817831,P000741,P001671,"P003938, P004192",SI Mahesh Bhat,Under Investigation
FIR202500681,FIR/0681/2025,PS0143,Bengaluru Urban,2025-03-07 04:14,2025-03-07 06:14,Theft,Pocket Pick,BNS 303(2),12.80834,77.411489,P004932,P002020,P004000,SI Prakash Sharma,Under Investigation
FIR202500660,FIR/0660/2025,PS0135,Bengaluru Urban,2025-03-05 01:21,2025-03-07 07:21,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.908184,77.441763,P008885,P004474,P009376,SI Ganesh Rao,Chargesheeted
FIR202500625,FIR/0625/2025,PS0110,Bengaluru Urban,2025-03-01 23:36,2025-03-07 09:36,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.175319,77.654704,P005457,P005273,P002123,PI Suresh Kulkarni,Chargesheeted
FIR202500636,FIR/0636/2025,PS0086,Bengaluru Rural,2025-03-03 01:42,2025-03-07 09:42,Vehicle Theft,Car Theft,BNS 303(2),13.324531,77.471004,P002027,P005823,P005505,PI Suresh Kulkarni,Chargesheeted
FIR202500671,FIR/0671/2025,PS0104,Bengaluru Rural,2025-03-06 04:10,2025-03-07 10:10,Assault,Public Affray,"BNS 115(2), BNS 117(2)",13.417959,77.563436,P008883,P002972,P009326,SI Ganesh Rao,Chargesheeted
FIR202500687,FIR/0687/2025,PS0164,Bidar,2025-03-07 12:10,2025-03-07 14:10,Murder,Gang Conflict,BNS 103(1),17.966288,77.441008,P004727,P000739,"P007886, P003297",PI Suresh Kulkarni,Under Investigation
FIR202500686,FIR/0686/2025,PS0136,Bengaluru Urban,2025-03-07 11:17,2025-03-07 16:17,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",12.811555,77.614997,P006426,P007761,"P009864, P005648",SI Mahesh Bhat,Chargesheeted
FIR202500651,FIR/0651/2025,PS0230,Chamarajanagar,2025-03-04 09:37,2025-03-07 16:37,Theft,House Theft,BNS 303(2),11.766385,77.044375,P008640,P004156,P003905,PI Lakshmi Devi,Untraced
FIR202500685,FIR/0685/2025,PS0149,Bengaluru Urban,2025-03-07 08:07,2025-03-07 18:07,Vehicle Theft,Car Theft,BNS 303(2),13.07946,77.4617,P009882,P004783,P002841,PI Lakshmi Devi,Chargesheeted
FIR202500653,FIR/0653/2025,PS0100,Bengaluru Rural,2025-03-04 11:37,2025-03-07 22:37,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),13.129862,77.549955,P003562,P001323,P009919,SI Divya Hegde,Under Investigation
FIR202500664,FIR/0664/2025,PS0055,Belagavi,2025-03-05 17:18,2025-03-08 02:18,Fraud,Land Scam,BNS 318(4),15.827087,74.348871,P005481,P006026,P002663,SI Prakash Sharma,Under Investigation
FIR202500674,FIR/0674/2025,PS0082,Bengaluru Rural,2025-03-06 14:33,2025-03-08 02:33,Robbery,Highway Robbery,BNS 309(4),13.342412,77.405163,P002141,P000939,P007625,PI Ramesh Gowda,Closed
FIR202500693,FIR/0693/2025,PS0153,Bidar,2025-03-08 02:17,2025-03-08 03:17,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",17.749755,77.362708,P007126,P004177,P007286,PI Ramesh Gowda,Under Investigation
FIR202500683,FIR/0683/2025,PS0207,Chamarajanagar,2025-03-07 05:55,2025-03-08 06:55,Robbery,Chain Snatching with Force,BNS 309(4),12.068911,77.124121,P000950,P003676,P007181,PI Lakshmi Devi,Closed
FIR202500682,FIR/0682/2025,PS0107,Bengaluru Rural,2025-03-07 05:34,2025-03-08 08:34,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.122363,77.406992,P004105,P002092,"P007110, P006253",PI Lakshmi Devi,Chargesheeted
FIR202500648,FIR/0648/2025,PS0079,Bengaluru Rural,2025-03-04 06:39,2025-03-08 08:39,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.088556,77.448009,P009371,P008790,"P001692, P002152",PI Lakshmi Devi,Chargesheeted
FIR202500695,FIR/0695/2025,PS0152,Bengaluru Urban,2025-03-08 05:31,2025-03-08 09:31,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.014197,77.391694,P008202,P003363,"P003740, P005392",PI Ramesh Gowda,Chargesheeted
FIR202500680,FIR/0680/2025,PS0094,Bengaluru Rural,2025-03-07 00:56,2025-03-08 10:56,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.059719,77.696779,P000384,P003096,P007525,PI Chetan Kumar,Chargesheeted
FIR202500684,FIR/0684/2025,PS0117,Bengaluru Urban,2025-03-07 08:03,2025-03-08 18:03,Robbery,Highway Robbery,BNS 309(4),13.136721,77.777059,P004779,P003902,P003285,SI Ravi Kumar,Under Investigation
FIR202500679,FIR/0679/2025,PS0019,Bagalkote,2025-03-06 23:31,2025-03-09 02:31,Assault,Public Affray,"BNS 115(2), BNS 117(2)",16.036335,75.867529,P007443,P007759,"P009524, P004481",PI Naveen Patil,Chargesheeted
FIR202500697,FIR/0697/2025,PS0248,Chikkaballapura,2025-03-08 19:13,2025-03-09 03:13,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),13.258302,77.781014,P009906,P006411,P005782,PI Lakshmi Devi,Chargesheeted
FIR202500692,FIR/0692/2025,PS0086,Bengaluru Rural,2025-03-08 00:19,2025-03-09 07:19,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.328954,77.474557,P000147,P007802,P009020,PI Lakshmi Devi,Under Investigation
FIR202500700,FIR/0700/2025,PS0135,Bengaluru Urban,2025-03-09 02:22,2025-03-09 07:22,Dacoity,Armed Dacoity,BNS 310(2),12.92347,77.452656,P007151,P003474,P008280,PI Suresh Kulkarni,Chargesheeted
FIR202500645,FIR/0645/2025,PS0247,Chikkaballapura,2025-03-04 00:30,2025-03-09 08:30,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.47575,77.878983,P007829,P000732,P003588,SI Mahesh Bhat,Chargesheeted
FIR202500701,FIR/0701/2025,PS0090,Bengaluru Rural,2025-03-09 04:25,2025-03-09 09:25,Robbery,Highway Robbery,BNS 309(4),13.431333,77.463898,P006104,P001083,"P004903, P000586",SI Mahesh Bhat,Chargesheeted
FIR202500694,FIR/0694/2025,PS0084,Bengaluru Rural,2025-03-08 03:16,2025-03-09 13:16,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.154301,77.570034,P008405,P005281,P009684,SI Prakash Sharma,Chargesheeted
FIR202500696,FIR/0696/2025,PS0038,Ballari,2025-03-08 06:51,2025-03-09 13:51,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",15.051575,77.070758,P008359,P006468,P001310,PI Ramesh Gowda,Chargesheeted
FIR202500678,FIR/0678/2025,PS0029,Ballari,2025-03-06 19:03,2025-03-09 20:03,Assault,Public Affray,"BNS 115(2), BNS 117(2)",14.966349,76.904017,P001477,P005847,P006669,PI Naveen Patil,Chargesheeted
FIR202500707,FIR/0707/2025,PS0090,Bengaluru Rural,2025-03-09 19:02,2025-03-09 22:02,NDPS,Drug Trafficking,NDPS Act Sec 20(b),13.393842,77.462133,P001600,P009866,P002485,SI Ganesh Rao,Chargesheeted
FIR202500705,FIR/0705/2025,PS0029,Ballari,2025-03-09 16:15,2025-03-09 22:15,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",14.963989,76.888387,P005606,P002676,P007021,SI Ravi Kumar,Chargesheeted
FIR202500709,FIR/0709/2025,PS0123,Bengaluru Urban,2025-03-10 01:40,2025-03-10 03:40,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.028484,77.489387,P002421,P005628,P006729,SI Prakash Sharma,Under Investigation
FIR202500663,FIR/0663/2025,PS0126,Bengaluru Urban,2025-03-05 16:00,2025-03-10 04:00,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",12.851509,77.568798,P009018,P000949,P008007,SI Ravi Kumar,Chargesheeted
FIR202500690,FIR/0690/2025,PS0147,Bengaluru Urban,2025-03-07 22:42,2025-03-10 04:42,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.899684,77.546966,P000563,P006963,P000187,PI Lakshmi Devi,Chargesheeted
FIR202500710,FIR/0710/2025,PS0244,Chikkaballapura,2025-03-10 02:45,2025-03-10 05:45,Vehicle Theft,Car Theft,BNS 303(2),13.290665,77.898471,P001826,P008252,"P000809, P000382",SI Ganesh Rao,Chargesheeted
FIR202500706,FIR/0706/2025,PS0134,Bengaluru Urban,2025-03-09 18:49,2025-03-10 05:49,Assault,Public Affray,"BNS 115(2), BNS 117(2)",12.816798,77.658149,P001280,P000013,P008277,PI Suresh Kulkarni,Under Investigation
FIR202500698,FIR/0698/2025,PS0110,Bengaluru Urban,2025-03-08 21:02,2025-03-10 07:02,Robbery,Highway Robbery,BNS 309(4),13.144467,77.649309,P005291,P001585,P007377,PI Harish Naik,Under Investigation
FIR202500702,FIR/0702/2025,PS0066,Belagavi,2025-03-09 06:44,2025-03-10 13:44,Murder,Personal Enmity,BNS 103(1),15.935089,74.650295,P000010,P000439,P008921,SI Ravi Kumar,Under Investigation
FIR202500689,FIR/0689/2025,PS0099,Bengaluru Rural,2025-03-07 20:30,2025-03-10 21:30,Murder,Personal Enmity,BNS 103(1),13.277404,77.703741,P000535,P003859,P004012,SI Prakash Sharma,Chargesheeted
FIR202500711,FIR/0711/2025,PS0086,Bengaluru Rural,2025-03-10 08:07,2025-03-11 13:07,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",13.325303,77.472852,P000446,P004821,P000373,SI Prakash Sharma,Chargesheeted
FIR202500723,FIR/0723/2025,PS0144,Bengaluru Urban,2025-03-11 16:35,2025-03-11 21:35,Dacoity,Armed Dacoity,BNS 310(2),12.845431,77.585943,P009113,P006663,P002732,PI Suresh Kulkarni,Chargesheeted
FIR202500708,FIR/0708/2025,PS0163,Bidar,2025-03-09 20:41,2025-03-11 23:41,Theft,Snatching,BNS 303(2),17.946263,77.590472,P003043,P004064,P009141,PI Naveen Patil,Chargesheeted
FIR202500688,FIR/0688/2025,PS0173,Bidar,2025-03-07 17:42,2025-03-11 23:42,Fraud,Land Scam,BNS 318(4),17.766025,77.594601,P005118,P007444,"P004512, P005392",PI Suresh Kulkarni,Under Investigation
FIR202500716,FIR/0716/2025,PS0165,Bidar,2025-03-10 23:59,2025-03-12 01:59,Theft,Snatching,BNS 303(2),18.038154,77.478434,P004117,P007222,P002701,SI Ravi Kumar,Chargesheeted
FIR202500718,FIR/0718/2025,PS0215,Chamarajanagar,2025-03-11 01:43,2025-03-12 04:43,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",11.863761,76.980119,P008704,P009404,P007529,PI Ramesh Gowda,Under Investigation
FIR202500727,FIR/0727/2025,PS0090,Bengaluru Rural,2025-03-11 21:34,2025-03-12 05:34,Dacoity,Bank Dacoity,BNS 310(2),13.424215,77.468055,P009916,P001778,P002917,PI Suresh Kulkarni,Under Investigation
FIR202500731,FIR/0731/2025,PS0080,Bengaluru Rural,2025-03-12 03:36,2025-03-12 07:36,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",13.396214,77.581333,P004507,P000330,P008067,SI Mahesh Bhat,Under Investigation
FIR202500730,FIR/0730/2025,PS0003,Bagalkote,2025-03-12 02:29,2025-03-12 10:29,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",16.321557,75.890959,P001565,P003707,"P005300, P003856",PI Ramesh Gowda,Chargesheeted
FIR202500691,FIR/0691/2025,PS0082,Bengaluru Rural,2025-03-07 22:53,2025-03-12 10:53,Dacoity,Armed Dacoity,BNS 310(2),13.357724,77.407589,P001955,P001194,P009143,SI Ravi Kumar,Chargesheeted
FIR202500722,FIR/0722/2025,PS0220,Chamarajanagar,2025-03-11 12:15,2025-03-12 16:15,Theft,Snatching,BNS 303(2),11.80521,76.792406,P008028,P005900,"P001212, P003348",PI Harish Naik,Under Investigation
FIR202500734,FIR/0734/2025,PS0019,Bagalkote,2025-03-12 15:42,2025-03-12 16:42,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",16.025894,75.894706,P002085,P001042,P004844,SI Mahesh Bhat,Chargesheeted
FIR202500721,FIR/0721/2025,PS0134,Bengaluru Urban,2025-03-11 11:49,2025-03-12 18:49,Fraud,Cheating,BNS 318(4),12.827741,77.646075,P003821,P000341,P001698,PI Suresh Kulkarni,Under Investigation
FIR202500712,FIR/0712/2025,PS0148,Bengaluru Urban,2025-03-10 11:49,2025-03-12 19:49,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",12.841214,77.663417,P007970,P000960,P002974,SI Mahesh Bhat,Untraced
FIR202500704,FIR/0704/2025,PS0115,Bengaluru Urban,2025-03-09 14:31,2025-03-12 21:31,Fraud,Cheating,BNS 318(4),12.864641,77.410268,P008652,P005133,P008010,SI Mahesh Bhat,Chargesheeted
FIR202500724,FIR/0724/2025,PS0116,Bengaluru Urban,2025-03-11 17:02,2025-03-12 22:02,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",12.976009,77.517807,P006290,P007976,P009038,SI Mahesh Bhat,Under Investigation
FIR202500703,FIR/0703/2025,PS0071,Bengaluru Rural,2025-03-09 13:23,2025-03-13 00:23,Murder,Dowry Homicide,BNS 103(1),13.050888,77.511167,P006116,P001810,P009379,SI Ganesh Rao,Under Investigation
FIR202500699,FIR/0699/2025,PS0166,Bidar,2025-03-08 22:13,2025-03-13 02:13,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",17.790205,77.485361,P007348,P006444,P008475,SI Mahesh Bhat,Untraced
FIR202500729,FIR/0729/2025,PS0075,Bengaluru Rural,2025-03-11 23:27,2025-03-13 05:27,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.218816,77.526678,P004933,P005872,P001636,PI Chetan Kumar,Chargesheeted
FIR202500739,FIR/0739/2025,PS0109,Bengaluru Rural,2025-03-12 22:04,2025-03-13 06:04,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.100052,77.600076,P002323,P008433,P005850,PI Harish Naik,Chargesheeted
FIR202500726,FIR/0726/2025,PS0076,Bengaluru Rural,2025-03-11 19:05,2025-03-13 06:05,Assault,Public Affray,"BNS 115(2), BNS 117(2)",13.325717,77.749562,P003327,P007944,P005678,PI Chetan Kumar,Chargesheeted
FIR202500714,FIR/0714/2025,PS0150,Bengaluru Urban,2025-03-10 19:03,2025-03-13 07:03,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.06612,77.71613,P001672,P006799,P001032,PI Ramesh Gowda,Chargesheeted
FIR202500719,FIR/0719/2025,PS0130,Bengaluru Urban,2025-03-11 04:49,2025-03-13 08:49,Murder,Dowry Homicide,BNS 103(1),13.128817,77.4786,P002789,P009008,P003681,PI Harish Naik,Chargesheeted
FIR202500740,FIR/0740/2025,PS0024,Bagalkote,2025-03-12 22:13,2025-03-13 09:13,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",16.388458,75.517313,P005948,P007607,P000500,SI Mahesh Bhat,Chargesheeted
FIR202500741,FIR/0741/2025,PS0096,Bengaluru Rural,2025-03-13 01:33,2025-03-13 13:33,Theft,House Theft,BNS 303(2),13.143319,77.474094,P005870,P007023,P009032,SI Ravi Kumar,Chargesheeted
FIR202500735,FIR/0735/2025,PS0172,Bidar,2025-03-12 15:46,2025-03-13 16:46,Murder,Dowry Homicide,BNS 103(1),17.972987,77.46964,P008836,P006311,P001033,PI Chetan Kumar,Chargesheeted
FIR202500747,FIR/0747/2025,PS0050,Belagavi,2025-03-13 15:53,2025-03-13 17:53,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",15.708552,74.322459,P001627,P008052,"P007191, P006785",PI Ramesh Gowda,Chargesheeted
FIR202500732,FIR/0732/2025,PS0185,Bidar,2025-03-12 11:12,2025-03-13 18:12,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),17.899295,77.513964,P003391,P004066,"P001753, P002052",SI Mahesh Bhat,Chargesheeted
FIR202500746,FIR/0746/2025,PS0070,Bengaluru Rural,2025-03-13 15:18,2025-03-13 19:18,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.256763,77.743267,P007895,P005168,P003060,PI Naveen Patil,Under Investigation
FIR202500736,FIR/0736/2025,PS0148,Bengaluru Urban,2025-03-12 17:38,2025-03-13 19:38,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.867081,77.658907,P002298,P000932,P005201,SI Mahesh Bhat,Chargesheeted
FIR202500713,FIR/0713/2025,PS0115,Bengaluru Urban,2025-03-10 13:09,2025-03-13 20:09,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.864278,77.393244,P008927,P001130,P007852,PI Ramesh Gowda,Chargesheeted
FIR202500743,FIR/0743/2025,PS0246,Chikkaballapura,2025-03-13 09:53,2025-03-13 20:53,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.448962,77.715791,P001932,P009162,P009664,PI Naveen Patil,Untraced
FIR202500733,FIR/0733/2025,PS0142,Bengaluru Urban,2025-03-12 14:20,2025-03-14 00:20,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",13.106052,77.764874,P003311,P007584,P004909,PI Naveen Patil,Chargesheeted
FIR202500717,FIR/0717/2025,PS0110,Bengaluru Urban,2025-03-11 01:10,2025-03-14 03:10,Vehicle Theft,Car Theft,BNS 303(2),13.149223,77.621507,P003046,P003695,P003469,SI Ravi Kumar,Chargesheeted
FIR202500749,FIR/0749/2025,PS0186,Bidar,2025-03-13 23:36,2025-03-14 03:36,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",17.741085,77.509335,P008341,P007801,P001889,SI Prakash Sharma,Under Investigation
FIR202500738,FIR/0738/2025,PS0170,Bidar,2025-03-12 19:20,2025-03-14 05:20,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",17.877524,77.382718,P006093,P004923,P008385,PI Naveen Patil,Chargesheeted
FIR202500751,FIR/0751/2025,PS0146,Bengaluru Urban,2025-03-14 05:13,2025-03-14 08:13,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.967693,77.770535,P007999,P001552,P009715,PI Harish Naik,Untraced
FIR202500742,FIR/0742/2025,PS0027,Ballari,2025-03-13 07:32,2025-03-14 14:32,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",15.048617,77.085603,P000430,P007170,P002435,SI Ganesh Rao,Untraced
FIR202500720,FIR/0720/2025,PS0087,Bengaluru Rural,2025-03-11 05:12,2025-03-14 15:12,Assault,Public Affray,"BNS 115(2), BNS 117(2)",13.161213,77.510081,P004530,P008197,P009616,PI Harish Naik,Under Investigation
FIR202500754,FIR/0754/2025,PS0220,Chamarajanagar,2025-03-14 13:22,2025-03-14 20:22,Theft,Pocket Pick,BNS 303(2),11.783873,76.817505,P007730,P003936,P000743,SI Mahesh Bhat,Under Investigation
FIR202500744,FIR/0744/2025,PS0110,Bengaluru Urban,2025-03-13 10:12,2025-03-14 21:12,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.154797,77.618768,P003358,P002312,P000536,SI Divya Hegde,Under Investigation
FIR202500756,FIR/0756/2025,PS0076,Bengaluru Rural,2025-03-14 16:22,2025-03-14 23:22,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),13.302456,77.776849,P000446,P009206,P008440,SI Ganesh Rao,Under Investigation
FIR202500753,FIR/0753/2025,PS0233,Chamarajanagar,2025-03-14 12:23,2025-03-14 23:23,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",11.72801,76.822316,P009781,P001205,P006902,PI Lakshmi Devi,Under Investigation
FIR202500748,FIR/0748/2025,PS0075,Bengaluru Rural,2025-03-13 16:32,2025-03-14 23:32,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",13.183325,77.530147,P007643,P000941,P001701,SI Prakash Sharma,Chargesheeted
FIR202500759,FIR/0759/2025,PS0247,Chikkaballapura,2025-03-14 23:36,2025-03-15 00:36,Dacoity,Armed Dacoity,BNS 310(2),13.504179,77.907317,P004870,P007134,P000420,SI Ganesh Rao,Chargesheeted
FIR202500757,FIR/0757/2025,PS0201,Chamarajanagar,2025-03-14 19:01,2025-03-15 02:01,Dacoity,Armed Dacoity,BNS 310(2),11.983242,76.829039,P006496,P001424,P000949,PI Harish Naik,Under Investigation
FIR202500737,FIR/0737/2025,PS0015,Bagalkote,2025-03-12 18:27,2025-03-15 06:27,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",16.064732,75.700788,P003646,P003129,P009091,SI Mahesh Bhat,Under Investigation
FIR202500761,FIR/0761/2025,PS0012,Bagalkote,2025-03-15 00:20,2025-03-15 07:20,Murder,Personal Enmity,BNS 103(1),16.257336,75.803281,P006801,P000070,P009699,PI Lakshmi Devi,Chargesheeted
FIR202500752,FIR/0752/2025,PS0134,Bengaluru Urban,2025-03-14 11:44,2025-03-15 13:44,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.795512,77.632999,P001278,P007487,P004384,SI Divya Hegde,Chargesheeted
FIR202500764,FIR/0764/2025,PS0212,Chamarajanagar,2025-03-15 09:54,2025-03-15 13:54,Fraud,Land Scam,BNS 318(4),12.054612,76.823388,P001037,P009985,P009107,PI Lakshmi Devi,Untraced
FIR202500755,FIR/0755/2025,PS0244,Chikkaballapura,2025-03-14 14:44,2025-03-15 22:44,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.286629,77.91143,P000148,P009979,P001907,PI Harish Naik,Under Investigation
FIR202500745,FIR/0745/2025,PS0176,Bidar,2025-03-13 12:32,2025-03-15 23:32,NDPS,Drug Trafficking,NDPS Act Sec 20(b),17.749001,77.548131,P004789,P000533,P005040,SI Mahesh Bhat,Chargesheeted
FIR202500715,FIR/0715/2025,PS0048,Belagavi,2025-03-10 23:05,2025-03-16 01:05,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),15.732034,74.504099,P009495,P006297,P008123,SI Ganesh Rao,Untraced
FIR202500725,FIR/0725/2025,PS0106,Bengaluru Rural,2025-03-11 18:02,2025-03-16 02:02,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",13.289923,77.544144,P008071,P001728,P001881,SI Ravi Kumar,Chargesheeted
FIR202500758,FIR/0758/2025,PS0077,Bengaluru Rural,2025-03-14 19:18,2025-03-16 05:18,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.34882,77.608199,P000988,P006532,P005851,SI Divya Hegde,Chargesheeted
FIR202500762,FIR/0762/2025,PS0095,Bengaluru Rural,2025-03-15 01:11,2025-03-16 06:11,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.111853,77.389551,P000505,P001155,P007681,PI Ramesh Gowda,Under Investigation
FIR202500770,FIR/0770/2025,PS0095,Bengaluru Rural,2025-03-16 06:35,2025-03-16 10:35,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",13.093511,77.40421,P005274,P006569,P008907,SI Ganesh Rao,Under Investigation
FIR202500760,FIR/0760/2025,PS0100,Bengaluru Rural,2025-03-15 00:10,2025-03-16 11:10,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.158069,77.548949,P005801,P008791,P006370,SI Ganesh Rao,Untraced
FIR202500771,FIR/0771/2025,PS0092,Bengaluru Rural,2025-03-16 07:35,2025-03-16 11:35,Robbery,Highway Robbery,BNS 309(4),13.064364,77.470088,P006281,P003782,P002780,SI Mahesh Bhat,Chargesheeted
FIR202500772,FIR/0772/2025,PS0030,Ballari,2025-03-16 09:21,2025-03-16 14:21,Assault,Public Affray,"BNS 115(2), BNS 117(2)",15.203536,76.833313,P009928,P000387,P002903,PI Naveen Patil,Chargesheeted
FIR202500774,FIR/0774/2025,PS0048,Belagavi,2025-03-16 10:36,2025-03-16 15:36,NDPS,Drug Trafficking,NDPS Act Sec 20(b),15.732257,74.497924,P005445,P005604,P007045,PI Ramesh Gowda,Under Investigation
FIR202500768,FIR/0768/2025,PS0104,Bengaluru Rural,2025-03-15 23:44,2025-03-17 00:44,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",13.410107,77.544849,P007379,P008161,P007315,SI Ganesh Rao,Under Investigation
FIR202500777,FIR/0777/2025,PS0214,Chamarajanagar,2025-03-16 18:48,2025-03-17 00:48,Dacoity,Bank Dacoity,BNS 310(2),11.929315,76.827988,P001088,P001768,P006890,SI Ganesh Rao,Chargesheeted
FIR202500767,FIR/0767/2025,PS0102,Bengaluru Rural,2025-03-15 22:40,2025-03-17 01:40,Fraud,Land Scam,BNS 318(4),13.130347,77.639846,P007898,P009319,P009770,PI Ramesh Gowda,Chargesheeted
FIR202500765,FIR/0765/2025,PS0219,Chamarajanagar,2025-03-15 18:35,2025-03-17 02:35,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",11.849564,76.875494,P003926,P009346,P002433,PI Harish Naik,Chargesheeted
FIR202500728,FIR/0728/2025,PS0123,Bengaluru Urban,2025-03-11 22:34,2025-03-17 08:34,Fraud,Land Scam,BNS 318(4),13.02877,77.490405,P004815,P001847,P009629,PI Harish Naik,Closed
